ID,URL,Price Selector,Discount Price Selector
73,https://saharkhizland.com/product/%D8%B2%D8%B1%D8%B4%DA%A9-300-%DA%AF%D8%B1%D9%85,#products > div.col-md-6.content-section.p-0.order-2.order-md-1 > div > div.second-sticky-section.description-right-sticky > div > div > div.price-section > div.price-wrapper > div > div.final-price > span,#products > div.col-md-6.content-section.p-0.order-2.order-md-1 > div > div.second-sticky-section.description-right-sticky > div > div > div.price-section > div.price-wrapper > div > div.main-price > del > span
280,https://saharkhizland.com/product/%D8%B2%D8%B1%D8%B4%DA%A9-%D8%AA%D8%A7%D8%B2%D9%87-200-%DA%AF%D8%B1%D9%85,#products > div.col-md-6.content-section.p-0.order-2.order-md-1 > div > div.second-sticky-section.description-right-sticky > div > div > div.price-section > div.price-wrapper > div > div.final-price > span,#products > div.col-md-6.content-section.p-0.order-2.order-md-1 > div > div.second-sticky-section.description-right-sticky > div > div > div.price-section > div.price-wrapper > div > div.main-price > del > span
154,https://saharkhizland.com/product/%D9%86%D8%A8%D8%A7%D8%AA-%DA%86%D9%88%D8%A8%DB%8C-%D9%BE%D9%88%D8%B4%D8%A7%D9%84-%D8%AF%D8%A7%D8%B1-20-%D8%B9%D8%AF%D8%AF%DB%8C-%DA%A9%D8%B1%DB%8C%D8%B3%D8%AA%D8%A7%D9%84%DB%8C,#products > div.col-md-6.content-section.p-0.order-2.order-md-1 > div > div.second-sticky-section.description-right-sticky > div > div > div.price-section > div.price-wrapper > div > div.final-price > span,#products > div.col-md-6.content-section.p-0.order-2.order-md-1 > div > div.second-sticky-section.description-right-sticky > div > div > div.price-section > div.price-wrapper > div > div.main-price > del > span
294,https://saharkhizland.com/product/%D9%86%D8%A8%D8%A7%D8%AA-%D9%BE%D8%A7%D9%86%DB%8C%D8%B0-%D8%B2%D8%B9%D9%81%D8%B1%D8%A7%D9%86%DB%8C-100-%D8%B9%D8%AF%D8%AF%DB%8C,#products > div.col-md-6.content-section.p-0.order-2.order-md-1 > div > div.second-sticky-section.description-right-sticky > div > div > div.price-section > div.price-wrapper > div > div.final-price > span,#products > div.col-md-6.content-section.p-0.order-2.order-md-1 > div > div.second-sticky-section.description-right-sticky > div > div > div.price-section > div.price-wrapper > div > div.main-price > del > span
407,https://saharkhizland.com/product/%D9%86%D8%A8%D8%A7%D8%AA-%D8%B2%D8%B9%D9%81%D8%B1%D8%A7%D9%86%DB%8C-500-%DA%AF%D8%B1%D9%85-%D8%B4%D8%A7%D8%AE%D9%87,#products > div.col-md-6.content-section.p-0.order-2.order-md-1 > div > div.second-sticky-section.description-right-sticky > div > div > div.price-section > div.price-wrapper > div > div.final-price > span,#products > div.col-md-6.content-section.p-0.order-2.order-md-1 > div > div.second-sticky-section.description-right-sticky > div > div > div.price-section > div.price-wrapper > div > div.main-price > del > span
440,https://saharkhizland.com/product/%D9%86%D8%A8%D8%A7%D8%AA-%DA%86%D9%88%D8%A8%DB%8C-%D8%B3%D8%A7%D8%AF%D9%87-20%D8%B9%D8%AF%D8%AF%DB%8C-%DA%A9%D8%B1%DB%8C%D8%B3%D8%AA%D8%A7%D9%84%DB%8C,#products > div.col-md-6.content-section.p-0.order-2.order-md-1 > div > div.second-sticky-section.description-right-sticky > div > div > div.price-section > div.price-wrapper > div > div.final-price > span,#products > div.col-md-6.content-section.p-0.order-2.order-md-1 > div > div.second-sticky-section.description-right-sticky > div > div > div.price-section > div.price-wrapper > div > div.main-price > del > span
455,https://saharkhizland.com/product/%D9%86%D8%A8%D8%A7%D8%AA-%D9%BE%D8%A7%D9%86%DB%8C%D8%B0-20-%D8%B9%D8%AF%D8%AF%DB%8C,#products > div.col-md-6.content-section.p-0.order-2.order-md-1 > div > div.second-sticky-section.description-right-sticky > div > div > div.price-section > div.price-wrapper > div > div.final-price > span,#products > div.col-md-6.content-section.p-0.order-2.order-md-1 > div > div.second-sticky-section.description-right-sticky > div > div > div.price-section > div.price-wrapper > div > div.main-price > del > span
704,https://saharkhizland.com/product/%D9%86%D8%A8%D8%A7%D8%AA-%D9%86%DA%AF%DB%8C%D9%86-%D8%B2%D8%B9%D9%81%D8%B1%D8%A7%D9%86%DB%8C-700-%DA%AF%D8%B1%D9%85,#products > div.col-md-6.content-section.p-0.order-2.order-md-1 > div > div.second-sticky-section.description-right-sticky > div > div > div.price-section > div.price-wrapper > div > div.final-price > span,#products > div.col-md-6.content-section.p-0.order-2.order-md-1 > div > div.second-sticky-section.description-right-sticky > div > div > div.price-section > div.price-wrapper > div > div.main-price > del > span
88,https://saharkhizland.com/product/%D9%BE%D8%B3%D8%AA%D9%87-%D8%A7%DA%A9%D8%A8%D8%B1%DB%8C-%D8%B2%D8%B9%D9%81%D8%B1%D8%A7%D9%86%DB%8C-250-%DA%AF%D8%B1%D9%85,#products > div.col-md-6.content-section.p-0.order-2.order-md-1 > div > div.second-sticky-section.description-right-sticky > div > div > div.price-section > div.price-wrapper > div > div.final-price > span,#products > div.col-md-6.content-section.p-0.order-2.order-md-1 > div > div.second-sticky-section.description-right-sticky > div > div > div.price-section > div.price-wrapper > div > div.main-price > del > span
335,https://saharkhizland.com/product/%D9%86%D8%AE%D9%88%D8%AF%DA%86%DB%8C-%DA%A9%D8%B4%D9%85%D8%B4-350-%DA%AF%D8%B1%D9%85,#products > div.col-md-6.content-section.p-0.order-2.order-md-1 > div > div.second-sticky-section.description-right-sticky > div > div > div.price-section > div.price-wrapper > div > div.final-price > span,#products > div.col-md-6.content-section.p-0.order-2.order-md-1 > div > div.second-sticky-section.description-right-sticky > div > div > div.price-section > div.price-wrapper > div > div.main-price > del > span
